Employee ID,First Name,Last Name,Gender,Region,City,Hire Date,Department,Job Title,Education Level,Performance Rating,Overtime,Salary (£),Birth Date,Termination Date,Adjusted Salary (£)
E14860,Fiona,Wyatt,Male,South East,Reading,2021-10-10,Sales,Business Development Executive,Diploma,Good,Yes,40940,1981-10-14,2025-12-10,41758.8
E14861,Amber,Potter,Female,London,Harrow,2024-03-07,Operations,Supply Chain Analyst,Bachelor's,Satisfactory,No,51095,1964-05-31,,51095.0
E14862,Jade,Gregory,Female,London,London,2018-07-26,Sales,Sales Manager,Bachelor's,Good,Yes,67894,1966-02-28,,67894.0
E14863,Mohammed,Palmer,Female,South East,Reading,2017-12-11,Sales,Business Development Executive,Diploma,Satisfactory,No,36478,1965-10-30,,36478.0
E14864,Ellie,Powell,Male,South East,Brighton,2021-03-29,HR,HR Officer,Bachelor's,Good,No,42426,1965-06-06,,43274.520000000004
E14865,Gregory,Reynolds,Male,South East,Brighton,2019-01-09,Finance,Accountant,Bachelor's,Good,Yes,43383,1982-11-04,,44250.66
E14866,Alison,Begum,Female,North West,Manchester,2017-09-09,IT,Software Engineer,Bachelor's,Satisfactory,No,47024,1995-09-10,,47024.0
E14867,Mohammad,Hunter,Male,North West,Manchester,2016-07-27,IT,Software Engineer,Bachelor's,Excellent,No,54648,1969-03-27,,55740.96
E14868,Simon,Matthews,Male,North West,Liverpool,2019-04-13,Sales,Sales Manager,Bachelor's,Excellent,No,62178,1997-03-22,,63421.56
E14869,Jack,Read,Male,South East,Brighton,2023-05-23,Customer Service,Customer Service Advisor,Diploma,Satisfactory,No,30993,1975-03-17,,31612.86
E14870,Jamie,Page,Male,South East,Brighton,2020-09-22,Operations,Logistics Coordinator,Diploma,Needs Improvement,Yes,41238,1995-09-21,,42062.76
E14871,Joseph,Powell,Male,North West,Liverpool,2021-07-03,Sales,Sales Manager,Bachelor's,Good,No,63530,2001-02-13,,64800.6
E14872,Amanda,Cox,Female,South East,Reading,2020-10-22,HR,HR Officer,Bachelor's,Good,No,34367,1994-04-03,,34367.0
E14873,Marie,Rhodes,Male,North West,Liverpool,2019-10-14,Sales,Sales Manager,Bachelor's,Satisfactory,No,48857,1998-08-23,,49834.14
E14874,Emma,Walsh,Male,Midlands,Birmingham,2017-12-13,IT,IT Support Technician,Diploma,Good,No,32020,1976-08-03,,32660.4
E14875,Louise,Joyce,Male,Scotland,Edinburgh,2018-07-07,IT,Software Engineer,Bachelor's,Satisfactory,No,53659,1978-01-19,2025-04-29,54732.18
E14876,Mathew,Thompson,Male,North West,Liverpool,2023-07-12,Sales,Sales Executive,Bachelor's,Needs Improvement,Yes,32393,1997-05-02,,33040.86
E14877,Clive,Baxter,Female,North West,Liverpool,2015-01-08,Sales,Sales Manager,Bachelor's,Good,No,55711,1975-12-23,,55711.0
E14878,Callum,Smith,Female,Midlands,Leicester,2023-11-18,Sales,Sales Executive,Bachelor's,Good,No,39673,1971-02-06,,39673.0
E14879,Kieran,Ward,Female,Midlands,Nottingham,2017-08-31,Operations,Supply Chain Analyst,Bachelor's,Good,Yes,53301,1984-02-02,,53301.0
E14880,Sian,Roberts,Male,Midlands,Birmingham,2016-02-01,Sales,Sales Manager,Bachelor's,Needs Improvement,No,51104,2000-01-23,,52126.08
E14881,Patricia,Henderson,Female,Scotland,Aberdeen,2018-09-13,Sales,Business Development Executive,Diploma,Good,No,31780,1988-01-14,2020-10-20,31780.0
E14882,Jane,Wright,Male,Scotland,Aberdeen,2018-02-13,Operations,Logistics Coordinator,Diploma,Satisfactory,Yes,41164,1986-01-30,,41987.28
E14883,Kevin,Simpson,Female,North West,Liverpool,2024-10-08,Finance,Accountant,Bachelor's,Good,Yes,48376,1973-12-24,,48376.0
E14884,Marie,Edwards,Male,London,Croydon,2015-06-29,HR,HR Officer,Bachelor's,Excellent,No,33979,1974-09-04,,34658.58
E14885,Holly,Sanders,Male,Scotland,Glasgow,2022-04-15,Operations,Supply Chain Analyst,Bachelor's,Needs Improvement,No,53116,1996-09-19,,54178.32
E14886,Hollie,Burton,Female,South East,Southampton,2024-06-07,IT,IT Support Technician,Diploma,Excellent,Yes,34244,1980-07-03,,34244.0
E14887,Rosemary,Miah,Female,London,Croydon,2016-01-20,IT,IT Support Technician,Diploma,Satisfactory,No,39987,1976-06-21,,39987.0
E14888,Peter,Wright,Male,London,London,2022-11-18,Sales,Sales Executive,Bachelor's,Satisfactory,Yes,42691,1980-10-26,,43544.82
E14889,Paul,Williams,Male,North West,Liverpool,2018-05-26,Sales,Business Development Executive,Diploma,Excellent,No,43140,1997-07-02,,44002.8
E14890,Damian,Rees,Female,London,London,2021-11-14,Finance,Accountant,Bachelor's,Satisfactory,No,43550,1967-01-12,,43550.0
E14891,Jean,Reid,Male,London,Harrow,2019-03-23,HR,HR Officer,Bachelor's,Excellent,No,31753,1974-05-13,,32388.06
E14892,Guy,Moore,Male,North West,Liverpool,2024-01-04,Finance,Auditor,Bachelor's,Needs Improvement,Yes,39121,1988-06-28,,39903.42
E14893,Abdul,Morgan,Male,North West,Preston,2018-07-01,Customer Service,Customer Service Advisor,Diploma,Good,No,31480,1996-10-19,,32109.600000000002
E14894,Jade,Hammond,Female,North West,Liverpool,2019-06-21,Operations,Logistics Coordinator,Diploma,Satisfactory,Yes,37063,1977-12-19,,37063.0
E14895,Kim,Berry,Male,Scotland,Aberdeen,2018-09-30,IT,Data Analyst,Bachelor's,Good,No,51902,1996-12-18,,52940.04
E14896,Alexandra,Brown,Male,Midlands,Leicester,2022-10-20,Operations,Supply Chain Analyst,Bachelor's,Excellent,Yes,38595,1975-08-30,,39366.9
E14897,Nicola,Boyle,Female,Midlands,Leicester,2017-09-03,Operations,Supply Chain Analyst,Bachelor's,Excellent,No,52099,1971-06-15,2022-09-09,52099.0
E14898,Maria,Parker,Male,Scotland,Aberdeen,2018-07-03,IT,IT Support Technician,Diploma,Good,Yes,30587,1966-06-26,,31198.74
E14899,Jasmine,Stanley,Male,Scotland,Aberdeen,2022-12-08,Customer Service,Call Centre Agent,A-Level,Satisfactory,Yes,21490,1983-06-23,,21919.8
E14900,Margaret,Butler,Male,London,Croydon,2024-01-15,Customer Service,Customer Service Manager,Bachelor's,Excellent,No,48328,1990-01-30,,49294.56
E14901,Patrick,Jennings,Male,North West,Manchester,2016-06-12,HR,HR Officer,Bachelor's,Needs Improvement,Yes,43925,1981-08-28,,44803.5
E14902,Shannon,Fisher,Male,London,Harrow,2020-01-05,Sales,Sales Manager,Bachelor's,Good,No,49718,1997-09-27,,50712.36
E14903,Alan,Roberts,Female,London,Harrow,2018-11-28,Operations,Supply Chain Analyst,Bachelor's,Satisfactory,No,54796,1976-01-17,,54796.0
E14904,Kim,Murphy,Male,North West,Liverpool,2021-06-05,IT,Software Engineer,Bachelor's,Good,No,51098,1989-10-27,,52119.96
E14905,Glenn,Smith,Male,South East,Reading,2017-10-25,Operations,Supply Chain Analyst,Bachelor's,Good,No,49602,1993-04-25,,50594.04
E14906,Fiona,Ferguson,Female,Scotland,Aberdeen,2017-11-28,IT,Software Engineer,Bachelor's,Excellent,No,65238,1994-08-21,,65238.0
E14907,Mohammad,Oliver,Male,North West,Manchester,2023-10-18,Operations,Operations Manager,Master's,Satisfactory,No,65880,1996-11-25,,70557.48000000001
E14908,Keith,Fisher,Male,Midlands,Birmingham,2016-10-25,Marketing,SEO Specialist,Bachelor's,Needs Improvement,Yes,37062,1996-05-04,,37803.24
E14909,Laura,Baker,Female,Scotland,Glasgow,2021-02-16,IT,Data Analyst,Bachelor's,Good,No,43513,1985-11-11,,43513.0
E14910,Shaun,Harrison,Female,North West,Preston,2022-01-28,IT,Data Analyst,Bachelor's,Good,No,44167,1987-03-18,2023-11-14,44167.0
E14911,Louise,Smith,Female,North West,Manchester,2021-10-02,Customer Service,Call Centre Agent,A-Level,Satisfactory,No,22139,1975-11-20,,22139.0
E14912,Carly,Richards,Male,South East,Brighton,2020-11-06,Operations,Supply Chain Analyst,Bachelor's,Good,Yes,36654,1995-11-25,,37387.08
E14913,Jennifer,Taylor,Female,London,Croydon,2024-06-20,HR,HR Officer,Bachelor's,Good,No,30472,2001-01-10,,30472.0
E14914,Melissa,Franklin,Male,Midlands,Nottingham,2020-10-22,HR,HR Manager,Master's,Good,Yes,62944,1982-07-03,,67413.024
E14915,Victor,Singh,Male,Midlands,Birmingham,2020-01-03,IT,Software Engineer,Bachelor's,Good,No,64563,1987-01-30,,65854.26
E14916,Mark,Chamberlain,Female,North West,Manchester,2015-06-12,Sales,Sales Executive,Bachelor's,Satisfactory,No,44041,1995-04-08,,44041.0
E14917,Alison,Wilson,Male,London,London,2021-03-18,Operations,Operations Manager,Master's,Excellent,Yes,72715,1966-05-20,,77877.765
E14918,Mohammed,Whitehouse,Female,Scotland,Aberdeen,2023-07-02,Customer Service,Call Centre Agent,A-Level,Excellent,Yes,25588,1990-05-03,,25588.0
E14919,Pauline,Jarvis,Male,London,London,2023-04-26,Sales,Sales Executive,Bachelor's,Satisfactory,No,43964,1967-12-31,,44843.28
E14920,Nigel,Humphreys,Male,Scotland,Aberdeen,2021-07-15,Sales,Sales Manager,Bachelor's,Needs Improvement,No,63871,1980-05-06,,65148.42
E14921,Ross,Hudson,Female,Midlands,Nottingham,2018-05-07,Customer Service,Customer Service Advisor,Diploma,Excellent,Yes,30938,1975-01-17,,30938.0
E14922,Sandra,Hope,Male,North West,Manchester,2024-05-15,HR,HR Officer,Bachelor's,Good,Yes,40161,1970-04-17,,40964.22
E14923,Harriet,Hawkins,Male,Scotland,Aberdeen,2023-08-07,Marketing,Content Writer,Bachelor's,Excellent,No,38588,1965-08-30,,39359.76
E14924,Robert,Khan,Male,North West,Manchester,2023-08-26,Marketing,SEO Specialist,Bachelor's,Excellent,No,35838,1974-03-15,,36554.76
E14925,Ashleigh,Robertson,Female,South East,Brighton,2021-09-19,IT,IT Support Technician,Diploma,Good,Yes,29890,1986-07-18,,29890.0
E14926,Jacqueline,Lynch,Female,London,Harrow,2020-09-15,IT,Data Analyst,Bachelor's,Good,No,35682,1984-11-23,,35682.0
E14927,Anna,Baldwin,Female,Scotland,Aberdeen,2023-06-08,Sales,Sales Manager,Bachelor's,Good,No,65980,2002-07-30,,65980.0
E14928,Amy,Barnett,Male,South East,Brighton,2021-12-29,IT,Software Engineer,Bachelor's,Good,No,46407,1990-11-06,,47335.14
E14929,Bradley,Davis,Male,Scotland,Glasgow,2020-06-27,IT,Software Engineer,Bachelor's,Good,No,60542,1994-09-13,,61752.840000000004
E14930,Irene,Cole,Male,North West,Preston,2021-12-04,Operations,Supply Chain Analyst,Bachelor's,Good,No,51920,1987-09-18,,52958.4
E14931,Martyn,Hale,Male,South East,Brighton,2016-07-31,Customer Service,Customer Service Advisor,Diploma,Satisfactory,No,32062,1971-06-15,,32703.24
E14932,Rita,Bishop,Male,South East,Southampton,2023-02-21,Finance,Auditor,Bachelor's,Good,No,46910,1987-07-02,,47848.200000000004
E14933,Geraldine,Robinson,Male,North West,Manchester,2021-02-14,Finance,Accountant,Bachelor's,Good,No,47686,1980-01-18,,48639.72
E14934,Conor,Fox,Female,South East,Brighton,2023-01-28,Customer Service,Customer Service Advisor,Diploma,Good,No,34227,1996-11-26,2025-11-09,34227.0
E14935,Max,Davis,Male,North West,Manchester,2023-06-11,HR,HR Manager,Master's,Excellent,No,51353,1982-03-20,,54999.063
E14936,Kevin,Jackson,Male,Scotland,Aberdeen,2019-01-26,IT,Software Engineer,Bachelor's,Excellent,No,60437,1968-05-13,,61645.74
E14937,Colin,Wells,Male,London,London,2017-03-03,IT,IT Support Technician,Diploma,Excellent,Yes,35587,1975-04-11,,36298.74
E14938,Jay,Carter,Male,Scotland,Aberdeen,2021-06-12,IT,IT Support Technician,Diploma,Needs Improvement,Yes,26841,1964-10-04,,27377.82
E14939,Shirley,Lewis,Female,Midlands,Nottingham,2023-11-27,HR,HR Officer,Bachelor's,Good,No,42569,1986-09-01,,42569.0
E14940,Kimberley,Young,Female,North West,Manchester,2024-03-15,Marketing,Marketing Manager,Master's,Excellent,No,52646,1992-02-22,,55278.3
E14941,Aimee,Morris,Male,Midlands,Nottingham,2024-03-22,HR,HR Officer,Bachelor's,Good,No,32645,1995-05-02,,33297.9
E14942,Phillip,Smith,Male,North West,Liverpool,2019-04-22,Operations,Operations Manager,Master's,Good,No,54217,1974-04-01,,58066.40700000001
E14943,Dominic,Atkinson,Female,Scotland,Edinburgh,2021-06-08,Sales,Sales Manager,Bachelor's,Excellent,Yes,54648,1973-10-23,,54648.0
E14944,Duncan,Jackson,Female,Scotland,Edinburgh,2022-07-11,Operations,Logistics Coordinator,Diploma,Satisfactory,Yes,43548,1996-12-12,,43548.0
E14945,Scott,Sanders,Male,North West,Liverpool,2016-12-04,Customer Service,Customer Service Advisor,Diploma,Good,No,34866,1977-08-19,,35563.32
E14946,Bethany,Scott,Female,London,Harrow,2017-02-11,Finance,Auditor,Bachelor's,Excellent,Yes,47293,1979-06-28,,47293.0
E14947,Dylan,Brown,Male,Midlands,Nottingham,2024-12-14,Customer Service,Call Centre Agent,A-Level,Satisfactory,No,22039,1989-06-12,,22479.78
E14948,Carolyn,Edwards,Male,North West,Liverpool,2019-04-28,Customer Service,Customer Service Manager,Bachelor's,Satisfactory,No,43391,1965-02-18,,44258.82
E14949,Roger,Lewis,Female,North West,Liverpool,2020-06-27,IT,Data Analyst,Bachelor's,Good,No,41457,1980-02-20,,41457.0
E14950,Aimee,Hunt,Female,Midlands,Birmingham,2024-07-24,Operations,Operations Manager,Master's,Satisfactory,No,52366,1981-02-06,,54984.3
E14951,Sylvia,May,Male,South East,Reading,2019-05-06,Sales,Sales Executive,Bachelor's,Satisfactory,No,45540,2002-07-20,,46450.8
E14952,Jonathan,Pearce,Female,North West,Manchester,2022-12-10,Operations,Operations Manager,Master's,Excellent,No,53370,1978-06-21,,56038.5
E14953,Hannah,Carter,Female,Scotland,Edinburgh,2023-11-01,HR,HR Officer,Bachelor's,Good,No,44837,1983-10-21,,44837.0
E14954,Angela,Baldwin,Male,South East,Reading,2020-07-02,IT,Data Analyst,Bachelor's,Needs Improvement,No,49387,1993-01-17,,50374.74
E14955,Christopher,Bowen,Female,Scotland,Aberdeen,2024-05-07,Operations,Operations Manager,Master's,Good,Yes,66133,1967-05-26,,69439.65000000001
E14956,Beth,Smith,Male,London,Croydon,2024-08-19,Sales,Sales Executive,Bachelor's,Satisfactory,Yes,44447,1964-09-19,,45335.94
E14957,Grace,Sykes,Female,South East,Reading,2016-03-05,Sales,Sales Executive,Bachelor's,Excellent,No,45005,1978-01-01,,45005.0
E14958,Beverley,Howard,Female,North West,Preston,2015-09-30,Operations,Supply Chain Analyst,Bachelor's,Satisfactory,No,38782,1972-11-03,,38782.0
E14959,Lynda,Flynn,Male,Midlands,Birmingham,2018-04-06,IT,IT Support Technician,Diploma,Satisfactory,No,35980,1985-06-28,2023-03-08,36699.6
E14960,Abigail,Smith,Female,Scotland,Edinburgh,2021-09-25,Operations,Operations Manager,Master's,Excellent,Yes,72342,1999-06-05,,75959.1
E14961,William,Bell,Male,Scotland,Glasgow,2024-03-03,HR,HR Manager,Master's,Good,No,55738,1978-11-12,,59695.398
E14962,Tracy,Miller,Male,Scotland,Glasgow,2020-01-25,IT,Data Analyst,Bachelor's,Satisfactory,Yes,35358,1977-09-23,,36065.16
E14963,Jenna,Griffin,Male,Midlands,Birmingham,2019-12-08,Sales,Business Development Executive,Diploma,Good,No,39566,1981-11-16,,40357.32
E14964,Philip,Chandler,Female,Scotland,Edinburgh,2023-09-16,Sales,Sales Executive,Bachelor's,Needs Improvement,No,38343,1982-12-16,,38343.0
E14965,Lauren,Young,Male,South East,Reading,2016-02-22,IT,Software Engineer,Bachelor's,Excellent,Yes,49437,1998-11-16,,50425.74
E14966,Oliver,Clark,Male,Scotland,Aberdeen,2019-02-13,Operations,Operations Manager,Master's,Satisfactory,No,61011,1976-11-10,,65342.781
E14967,Damien,Cook,Female,South East,Brighton,2024-06-11,Sales,Sales Manager,Bachelor's,Excellent,No,49498,1975-08-29,2025-02-13,49498.0
E14968,Peter,Thomson,Female,London,London,2021-11-12,Sales,Sales Manager,Bachelor's,Excellent,No,46748,2001-12-05,,46748.0
E14969,Lynn,Wright,Male,South East,Southampton,2015-06-14,Operations,Supply Chain Analyst,Bachelor's,Good,No,49129,1992-02-12,,50111.58
E14970,Gillian,Bell,Female,Scotland,Aberdeen,2023-07-05,Operations,Supply Chain Analyst,Bachelor's,Satisfactory,No,37877,1968-08-17,,37877.0
E14971,Bethan,Connor,Male,Midlands,Leicester,2022-01-12,Marketing,Marketing Manager,Master's,Excellent,Yes,57581,1983-05-19,,61669.251000000004
E14972,Shaun,Whitehouse,Male,London,Harrow,2024-11-12,Sales,Sales Executive,Bachelor's,Excellent,No,32044,1996-04-14,,32684.88
E14973,Joanna,Owen,Male,London,London,2021-12-23,Finance,Accountant,Bachelor's,Needs Improvement,No,38630,1989-04-30,,39402.6
E14974,Jeremy,Williamson,Female,South East,Reading,2024-09-12,Operations,Supply Chain Analyst,Bachelor's,Needs Improvement,Yes,48658,1998-10-16,,48658.0
E14975,Marc,Evans,Female,Scotland,Aberdeen,2021-06-17,Sales,Sales Executive,Bachelor's,Needs Improvement,Yes,44647,1974-11-19,,44647.0
E14976,Tracy,Haynes,Female,Scotland,Glasgow,2024-07-09,IT,Software Engineer,Bachelor's,Good,No,42571,1980-06-23,,42571.0
E14977,Janet,Smith,Female,South East,Southampton,2019-04-15,HR,HR Officer,Bachelor's,Good,No,38516,1992-02-03,,38516.0
E14978,Michelle,Potter,Female,Midlands,Nottingham,2018-05-09,IT,Data Analyst,Bachelor's,Good,No,37779,1966-04-01,,37779.0
E14979,Brenda,Robinson,Male,London,Croydon,2019-06-07,IT,Software Engineer,Bachelor's,Good,Yes,67718,1983-03-27,,69072.36
E14980,Barry,Turner,Female,London,London,2023-03-26,Operations,Supply Chain Analyst,Bachelor's,Excellent,No,41165,1995-08-28,,41165.0
E14981,Mitchell,Barton,Male,South East,Reading,2023-06-25,Operations,Logistics Coordinator,Diploma,Good,No,41302,1995-07-19,,42128.04
E14982,Brandon,Osborne,Male,South East,Southampton,2022-02-04,Finance,Finance Manager,Master's,Good,No,58584,1968-11-16,,62743.464
E14983,Jayne,Turner,Female,Scotland,Glasgow,2024-10-14,Finance,Auditor,Bachelor's,Good,Yes,42236,1986-11-28,,42236.0
E14984,Kerry,Davies,Female,Midlands,Leicester,2015-11-30,Finance,Finance Manager,Master's,Satisfactory,No,70743,1988-06-21,,74280.15000000001
E14985,Rachel,West,Female,South East,Southampton,2021-08-26,Customer Service,Call Centre Agent,A-Level,Excellent,No,27646,1980-08-18,,27646.0
E14986,Denis,Scott,Female,South East,Reading,2019-01-24,Sales,Business Development Executive,Diploma,Good,No,34342,1990-08-22,,34342.0
E14987,Judith,Pearce,Female,Midlands,Leicester,2020-08-31,Operations,Logistics Coordinator,Diploma,Satisfactory,No,42036,1975-02-13,,42036.0
E14988,Caroline,Garner,Female,North West,Preston,2018-03-02,Sales,Sales Manager,Bachelor's,Good,Yes,47635,1973-07-14,,47635.0
E14989,Graeme,Fox,Male,Midlands,Leicester,2019-04-17,IT,IT Support Technician,Diploma,Satisfactory,Yes,26161,1969-07-18,2021-03-31,26684.22
E14990,Mark,Green,Male,London,London,2021-06-30,Operations,Logistics Coordinator,Diploma,Satisfactory,Yes,37518,1970-08-04,2025-12-14,38268.36
E14991,Henry,Blake,Female,North West,Preston,2023-10-01,Sales,Sales Manager,Bachelor's,Excellent,No,62711,1977-01-07,,62711.0
E14992,Jane,Price,Female,London,Harrow,2024-05-04,Finance,Accountant,Bachelor's,Satisfactory,No,39207,1997-04-27,2025-11-28,39207.0
E14993,Zoe,Barber,Female,South East,Reading,2016-12-20,Customer Service,Customer Service Manager,Bachelor's,Good,No,43652,1984-05-24,2018-05-22,43652.0
E14994,Charlotte,Spencer,Female,London,London,2017-02-14,HR,HR Manager,Master's,Good,No,62060,1990-10-03,,65163.0
E14995,Jemma,Thomas,Male,South East,Brighton,2022-10-12,Marketing,Content Writer,Bachelor's,Satisfactory,No,40248,1990-05-30,2024-03-11,41052.96
E14996,Geoffrey,Williams,Female,South East,Southampton,2021-12-17,HR,Recruitment Consultant,Bachelor's,Good,No,36099,1975-10-13,,36099.0
E14997,Paige,Jones,Male,Midlands,Nottingham,2019-04-08,HR,HR Manager,Master's,Excellent,No,50560,1992-01-04,,54149.76000000001
E14998,Bernard,Chambers,Female,Midlands,Birmingham,2017-12-10,Marketing,SEO Specialist,Bachelor's,Satisfactory,Yes,30482,1988-03-17,,30482.0
E14999,Claire,Turner,Male,Scotland,Aberdeen,2016-10-13,IT,Software Engineer,Bachelor's,Satisfactory,Yes,56446,1999-09-02,,57574.92
E15000,Heather,Walker,Male,South East,Brighton,2015-04-14,IT,IT Support Technician,Diploma,Needs Improvement,No,34803,1978-10-25,,35499.06
E15001,Marian,Kemp,Female,Midlands,Nottingham,2024-12-01,IT,Data Analyst,Bachelor's,Satisfactory,No,45742,1976-08-28,,45742.0
E15002,Lawrence,Jones,Male,Scotland,Aberdeen,2023-02-28,Sales,Sales Executive,Bachelor's,Good,No,42897,1972-04-18,,43754.94
E15003,Deborah,Ward,Female,North West,Manchester,2024-02-17,Customer Service,Customer Service Advisor,Diploma,Satisfactory,No,34894,1994-11-11,,34894.0
E15004,Paula,Gibson,Female,Scotland,Aberdeen,2019-05-28,Operations,Logistics Coordinator,Diploma,Excellent,No,38881,1972-11-11,,38881.0
E15005,Nigel,Morgan,Male,South East,Reading,2024-08-27,Marketing,Marketing Manager,Master's,Excellent,No,50476,1965-10-15,,54059.79600000001
E15006,Holly,Smith,Male,South East,Reading,2022-01-02,Finance,Accountant,Bachelor's,Satisfactory,No,37307,1965-05-23,,38053.14
E15007,Karl,Leach,Female,North West,Manchester,2021-09-27,Customer Service,Customer Service Manager,Bachelor's,Excellent,No,39422,1973-08-27,,39422.0
E15008,Pauline,Bryan,Female,Midlands,Leicester,2021-02-16,Operations,Supply Chain Analyst,Bachelor's,Good,No,52266,1967-06-25,,52266.0
E15009,Richard,Chapman,Male,North West,Preston,2018-08-13,Marketing,SEO Specialist,Bachelor's,Good,No,39523,1979-08-13,,40313.46
E15010,Gavin,James,Female,South East,Southampton,2016-04-28,Customer Service,Customer Service Manager,Bachelor's,Good,Yes,38221,1996-06-30,,38221.0
E15011,Mathew,Jones,Female,Midlands,Birmingham,2016-09-23,HR,HR Manager,Master's,Good,No,62296,1976-03-31,,65410.8
E15012,Howard,Brown,Male,London,Harrow,2021-04-17,Operations,Supply Chain Analyst,Bachelor's,Satisfactory,No,43605,1977-06-10,,44477.1
E15013,Douglas,Dixon,Female,Midlands,Leicester,2016-01-31,Customer Service,Customer Service Advisor,Diploma,Satisfactory,No,28361,1995-07-19,,28361.0
E15014,Yvonne,Jackson,Male,London,London,2023-12-28,Customer Service,Call Centre Agent,A-Level,Excellent,No,27821,1965-08-16,,28377.420000000002
E15015,Barry,Allen,Female,Midlands,Birmingham,2019-07-29,Customer Service,Call Centre Agent,A-Level,Excellent,Yes,27983,1990-02-05,,27983.0
E15016,Dennis,Davies,Female,Midlands,Birmingham,2017-07-04,Sales,Sales Manager,Bachelor's,Needs Improvement,No,56274,1991-10-10,2018-04-15,56274.0
E15017,Kathryn,Smith,Male,South East,Reading,2018-01-17,Operations,Operations Manager,Master's,Good,No,73247,1970-01-15,2025-04-11,78447.53700000001
E15018,Mohammed,Slater,Male,South East,Southampton,2024-08-29,Operations,Logistics Coordinator,Diploma,Good,No,42553,1986-05-22,,43404.06
E15019,Brenda,Glover,Male,Midlands,Nottingham,2022-08-16,Operations,Operations Manager,Master's,Satisfactory,No,55926,1998-06-10,,59896.74600000001
E15020,Rosemary,Jones,Female,North West,Manchester,2017-01-28,Sales,Business Development Executive,Diploma,Good,No,40639,2002-08-04,,40639.0
E15021,William,Brown,Female,London,Croydon,2017-04-15,IT,Data Analyst,Bachelor's,Good,No,46597,1996-03-28,,46597.0
E15022,Mary,Harrison,Male,South East,Brighton,2020-05-02,IT,Software Engineer,Bachelor's,Excellent,No,61367,1991-09-20,,62594.340000000004
E15023,Timothy,Jones,Female,South East,Reading,2022-11-15,Sales,Sales Executive,Bachelor's,Satisfactory,No,47718,1971-03-20,2024-05-31,47718.0
E15024,Denise,Wilson,Male,South East,Brighton,2024-09-10,Operations,Supply Chain Analyst,Bachelor's,Good,No,39774,1979-03-23,,40569.48
E15025,Chelsea,Campbell,Male,South East,Brighton,2015-08-29,Sales,Sales Executive,Bachelor's,Needs Improvement,No,36241,1976-03-09,,36965.82
E15026,Valerie,Green,Female,London,London,2021-03-08,IT,Software Engineer,Bachelor's,Good,No,44110,1992-08-25,,44110.0
E15027,Jade,Mitchell,Male,Midlands,Birmingham,2024-04-25,Operations,Operations Manager,Master's,Satisfactory,No,52391,1984-06-13,,56110.761
E15028,Denis,Jones,Male,North West,Liverpool,2024-10-31,IT,IT Support Technician,Diploma,Good,No,26785,1990-09-24,,27320.7
E15029,Olivia,White,Female,London,Croydon,2018-07-15,Operations,Supply Chain Analyst,Bachelor's,Good,Yes,44142,1977-02-23,,44142.0
E15030,Sian,Jackson,Male,London,Croydon,2019-11-17,Sales,Sales Manager,Bachelor's,Satisfactory,No,50256,1981-07-14,,51261.12
E15031,Catherine,Foster,Male,North West,Manchester,2023-07-21,Customer Service,Customer Service Advisor,Diploma,Satisfactory,No,34582,1965-05-23,,35273.64
E15032,Hugh,Gardner,Female,South East,Brighton,2022-07-23,Operations,Logistics Coordinator,Diploma,Excellent,No,41273,1968-07-01,,41273.0
E15033,Lynne,Palmer,Female,Midlands,Leicester,2024-04-01,Marketing,Marketing Manager,Master's,Good,No,53170,1966-07-04,,55828.5
E15034,Duncan,Hudson,Female,London,Harrow,2021-02-11,Finance,Finance Manager,Master's,Good,No,74198,2002-07-29,,77907.90000000001
E15035,Roy,Webb,Female,South East,Reading,2022-03-14,Customer Service,Customer Service Manager,Bachelor's,Good,No,45898,1981-01-02,,45898.0
E15036,Cameron,Brookes,Female,Scotland,Glasgow,2023-12-07,Marketing,SEO Specialist,Bachelor's,Excellent,Yes,42740,1985-07-02,,42740.0
E15037,Brian,Dobson,Male,North West,Manchester,2023-12-10,HR,Recruitment Consultant,Bachelor's,Good,No,32827,1964-12-26,,33483.54
E15038,Frank,Dean,Male,South East,Reading,2023-10-09,Sales,Sales Manager,Bachelor's,Excellent,No,46414,1998-02-11,,47342.28
E15039,Ann,Peacock,Male,Midlands,Nottingham,2018-05-13,Customer Service,Customer Service Advisor,Diploma,Excellent,No,34578,1969-04-18,,35269.56
E15040,Lauren,Jordan,Male,London,Croydon,2020-05-13,Customer Service,Customer Service Manager,Bachelor's,Satisfactory,Yes,46484,1979-10-11,2025-11-08,47413.68
E15041,Matthew,Fletcher,Female,Scotland,Aberdeen,2017-09-20,Finance,Accountant,Bachelor's,Good,No,44059,1969-11-09,,44059.0
E15042,Nicholas,Walton,Male,London,London,2021-07-20,Operations,Supply Chain Analyst,Bachelor's,Excellent,No,49386,1982-12-19,,50373.72
E15043,Beverley,Ali,Male,Scotland,Glasgow,2022-11-22,HR,HR Officer,Bachelor's,Good,No,36050,1965-10-27,,36771.0
E15044,Lucy,Hughes,Male,North West,Manchester,2019-03-26,Customer Service,Customer Service Manager,Bachelor's,Excellent,No,41967,1967-06-13,,42806.340000000004
E15045,Jean,Edwards,Female,North West,Preston,2020-01-18,IT,IT Support Technician,Diploma,Excellent,No,29734,1993-12-13,2023-02-02,29734.0
E15046,Harriet,Jones,Female,North West,Manchester,2020-03-05,Operations,Logistics Coordinator,Diploma,Excellent,No,30722,1990-03-15,,30722.0
